OptionKey,Symbol,ExpirationDate,AskPrice,AskSize,BidPrice,BidSize,LastPrice,PutCall,StrikePrice,Volume,OpenInterest,UnderlyingPrice,DataDate
SPY2020-09-04C230.002020-08-04,SPY,2020-09-04,100.17,10,99.89,50,0,call,230.00,0,0,330.0600,2020-08-04
SPY2020-09-04C235.002020-08-04,SPY,2020-09-04,95.19,14,94.91,50,0,call,235.00,0,0,330.0600,2020-08-04
SPY2020-09-04C240.002020-08-04,SPY,2020-09-04,90.21,14,89.94,50,0,call,240.00,0,0,330.0600,2020-08-04
SPY2020-09-04C245.002020-08-04,SPY,2020-09-04,85.24,14,84.96,50,0,call,245.00,0,0,330.0600,2020-08-04
SPY2020-09-04C250.002020-08-04,SPY,2020-09-04,80.27,14,80.00,50,73.44,call,250.00,0,2,330.0600,2020-08-04
SPY2020-09-04C255.002020-08-04,SPY,2020-09-04,75.31,14,75.04,50,0,call,255.00,0,0,330.0600,2020-08-04
SPY2020-09-04C260.002020-08-04,SPY,2020-09-04,70.35,14,70.08,50,0,call,260.00,0,0,330.0600,2020-08-04
SPY2020-09-04C265.002020-08-04,SPY,2020-09-04,65.41,14,65.14,50,63.54,call,265.00,0,16,330.0600,2020-08-04
SPY2020-09-04C270.002020-08-04,SPY,2020-09-04,60.48,14,60.22,50,52.90,call,270.00,0,6,330.0600,2020-08-04
SPY2020-09-04C275.002020-08-04,SPY,2020-09-04,55.58,14,55.32,50,49.45,call,275.00,0,3,330.0600,2020-08-04
SPY2020-09-04C280.002020-08-04,SPY,2020-09-04,50.71,14,50.46,50,44.73,call,280.00,0,4,330.0600,2020-08-04
SPY2020-09-04C285.002020-08-04,SPY,2020-09-04,45.88,14,45.63,50,37.62,call,285.00,0,10,330.0600,2020-08-04
SPY2020-09-04C290.002020-08-04,SPY,2020-09-04,41.10,14,40.86,50,35.10,call,290.00,0,4,330.0600,2020-08-04
SPY2020-09-04C291.002020-08-04,SPY,2020-09-04,40.15,14,39.91,50,39.77,call,291.00,5,6,330.0600,2020-08-04
SPY2020-09-04C292.002020-08-04,SPY,2020-09-04,39.21,18,38.97,50,0,call,292.00,0,0,330.0600,2020-08-04
SPY2020-09-04C293.002020-08-04,SPY,2020-09-04,38.26,14,38.02,50,33.09,call,293.00,0,2,330.0600,2020-08-04
SPY2020-09-04C294.002020-08-04,SPY,2020-09-04,37.32,14,37.09,50,0,call,294.00,0,0,330.0600,2020-08-04
SPY2020-09-04C295.002020-08-04,SPY,2020-09-04,36.38,15,36.15,50,35.69,call,295.00,0,13,330.0600,2020-08-04
SPY2020-09-04C296.002020-08-04,SPY,2020-09-04,35.45,14,35.22,50,29.68,call,296.00,0,2,330.0600,2020-08-04
SPY2020-09-04C297.002020-08-04,SPY,2020-09-04,34.52,14,34.29,50,33.91,call,297.00,0,7,330.0600,2020-08-04
SPY2020-09-04C298.002020-08-04,SPY,2020-09-04,33.60,18,33.37,50,26.21,call,298.00,0,13,330.0600,2020-08-04
SPY2020-09-04C299.002020-08-04,SPY,2020-09-04,32.67,14,32.44,50,32.01,call,299.00,1,2,330.0600,2020-08-04
SPY2020-09-04C300.002020-08-04,SPY,2020-09-04,31.75,14,31.53,50,30.85,call,300.00,6,34,330.0600,2020-08-04
SPY2020-09-04C301.002020-08-04,SPY,2020-09-04,30.84,18,30.61,50,0,call,301.00,0,0,330.0600,2020-08-04
SPY2020-09-04C302.002020-08-04,SPY,2020-09-04,29.93,18,29.71,50,23.75,call,302.00,0,10,330.0600,2020-08-04
SPY2020-09-04C303.002020-08-04,SPY,2020-09-04,28.95,7,28.86,8,28.10,call,303.00,2,9,330.0600,2020-08-04
SPY2020-09-04C304.002020-08-04,SPY,2020-09-04,28.05,7,27.96,8,24.01,call,304.00,0,25,330.0600,2020-08-04
SPY2020-09-04C305.002020-08-04,SPY,2020-09-04,27.16,7,27.07,8,26.63,call,305.00,0,95,330.0600,2020-08-04
SPY2020-09-04C306.002020-08-04,SPY,2020-09-04,26.26,7,26.18,8,25.17,call,306.00,5,93,330.0600,2020-08-04
SPY2020-09-04C307.002020-08-04,SPY,2020-09-04,25.38,7,25.29,8,24.38,call,307.00,1,24,330.0600,2020-08-04
SPY2020-09-04C308.002020-08-04,SPY,2020-09-04,24.50,7,24.41,8,23.39,call,308.00,0,123,330.0600,2020-08-04
SPY2020-09-04C309.002020-08-04,SPY,2020-09-04,23.62,7,23.53,9,22.19,call,309.00,1,139,330.0600,2020-08-04
SPY2020-09-04C310.002020-08-04,SPY,2020-09-04,22.75,7,22.66,9,22.19,call,310.00,7,248,330.0600,2020-08-04
SPY2020-09-04C311.002020-08-04,SPY,2020-09-04,21.89,7,21.80,9,17.23,call,311.00,0,48,330.0600,2020-08-04
SPY2020-09-04C312.002020-08-04,SPY,2020-09-04,21.03,7,20.94,9,17.41,call,312.00,0,36,330.0600,2020-08-04
SPY2020-09-04C313.002020-08-04,SPY,2020-09-04,20.18,7,20.09,9,19.66,call,313.00,0,104,330.0600,2020-08-04
SPY2020-09-04C314.002020-08-04,SPY,2020-09-04,19.34,7,19.25,9,19.06,call,314.00,1,166,330.0600,2020-08-04
SPY2020-09-04C315.002020-08-04,SPY,2020-09-04,18.50,9,18.42,9,18.24,call,315.00,2,307,330.0600,2020-08-04
SPY2020-09-04C316.002020-08-04,SPY,2020-09-04,17.67,7,17.60,9,17.16,call,316.00,20,343,330.0600,2020-08-04
SPY2020-09-04C317.002020-08-04,SPY,2020-09-04,16.85,7,16.78,9,16.32,call,317.00,1,301,330.0600,2020-08-04
SPY2020-09-04C318.002020-08-04,SPY,2020-09-04,16.04,1,15.99,10,15.76,call,318.00,7,317,330.0600,2020-08-04
SPY2020-09-04C319.002020-08-04,SPY,2020-09-04,15.24,10,15.20,10,14.73,call,319.00,68,386,330.0600,2020-08-04
SPY2020-09-04C320.002020-08-04,SPY,2020-09-04,14.45,10,14.41,18,14.02,call,320.00,163,465,330.0600,2020-08-04
SPY2020-09-04C321.002020-08-04,SPY,2020-09-04,13.68,20,13.63,27,13.07,call,321.00,188,519,330.0600,2020-08-04
SPY2020-09-04C322.002020-08-04,SPY,2020-09-04,12.92,20,12.87,20,13.00,call,322.00,65,1029,330.0600,2020-08-04
SPY2020-09-04C323.002020-08-04,SPY,2020-09-04,12.17,42,12.12,42,12.24,call,323.00,74,750,330.0600,2020-08-04
SPY2020-09-04C324.002020-08-04,SPY,2020-09-04,11.43,42,11.39,42,10.82,call,324.00,26,685,330.0600,2020-08-04
SPY2020-09-04C325.002020-08-04,SPY,2020-09-04,10.71,30,10.67,42,10.50,call,325.00,95,266,330.0600,2020-08-04
SPY2020-09-04C326.002020-08-04,SPY,2020-09-04,10.01,56,9.96,51,9.60,call,326.00,305,636,330.0600,2020-08-04
SPY2020-09-04C327.002020-08-04,SPY,2020-09-04,9.32,56,9.28,56,8.98,call,327.00,215,776,330.0600,2020-08-04
SPY2020-09-04C328.002020-08-04,SPY,2020-09-04,8.66,40,8.61,224,8.66,call,328.00,230,353,330.0600,2020-08-04
SPY2020-09-04C329.002020-08-04,SPY,2020-09-04,8.01,40,7.97,180,7.95,call,329.00,872,961,330.0600,2020-08-04
SPY2020-09-04C330.002020-08-04,SPY,2020-09-04,7.39,70,7.35,177,7.38,call,330.00,311,640,330.0600,2020-08-04
SPY2020-09-04C331.002020-08-04,SPY,2020-09-04,6.79,59,6.75,197,6.79,call,331.00,56,295,330.0600,2020-08-04
SPY2020-09-04C332.002020-08-04,SPY,2020-09-04,6.21,50,6.17,432,6.12,call,332.00,181,488,330.0600,2020-08-04
SPY2020-09-04C333.002020-08-04,SPY,2020-09-04,5.66,50,5.63,81,5.61,call,333.00,606,892,330.0600,2020-08-04
SPY2020-09-04C334.002020-08-04,SPY,2020-09-04,5.14,79,5.10,491,4.60,call,334.00,55,241,330.0600,2020-08-04
SPY2020-09-04C335.002020-08-04,SPY,2020-09-04,4.65,79,4.61,525,4.62,call,335.00,338,504,330.0600,2020-08-04
SPY2020-09-04C336.002020-08-04,SPY,2020-09-04,4.18,50,4.15,446,4.15,call,336.00,211,272,330.0600,2020-08-04
SPY2020-09-04C337.002020-08-04,SPY,2020-09-04,3.75,93,3.72,406,3.48,call,337.00,15,171,330.0600,2020-08-04
SPY2020-09-04C338.002020-08-04,SPY,2020-09-04,3.35,95,3.32,14,3.32,call,338.00,54,205,330.0600,2020-08-04
SPY2020-09-04C339.002020-08-04,SPY,2020-09-04,2.97,70,2.94,1893,2.85,call,339.00,56,177,330.0600,2020-08-04
SPY2020-09-04C340.002020-08-04,SPY,2020-09-04,2.63,70,2.61,19,2.62,call,340.00,164,550,330.0600,2020-08-04
SPY2020-09-04C341.002020-08-04,SPY,2020-09-04,2.32,80,2.30,1331,2.33,call,341.00,19,66,330.0600,2020-08-04
SPY2020-09-04C342.002020-08-04,SPY,2020-09-04,2.04,200,2.02,1583,2.00,call,342.00,62,222,330.0600,2020-08-04
SPY2020-09-04C343.002020-08-04,SPY,2020-09-04,1.79,138,1.77,1811,1.75,call,343.00,14,88,330.0600,2020-08-04
SPY2020-09-04C344.002020-08-04,SPY,2020-09-04,1.57,2247,1.55,24,1.51,call,344.00,4,169,330.0600,2020-08-04
SPY2020-09-04C345.002020-08-04,SPY,2020-09-04,1.37,2278,1.35,532,1.30,call,345.00,18,256,330.0600,2020-08-04
SPY2020-09-04C346.002020-08-04,SPY,2020-09-04,1.19,148,1.17,2990,1.16,call,346.00,85,32,330.0600,2020-08-04
SPY2020-09-04C347.002020-08-04,SPY,2020-09-04,1.04,1452,1.02,2888,1.02,call,347.00,189,258,330.0600,2020-08-04
SPY2020-09-04C348.002020-08-04,SPY,2020-09-04,0.90,17,0.89,2638,0.90,call,348.00,298,124,330.0600,2020-08-04
SPY2020-09-04C349.002020-08-04,SPY,2020-09-04,0.79,1412,0.78,168,0.70,call,349.00,7,277,330.0600,2020-08-04
SPY2020-09-04C350.002020-08-04,SPY,2020-09-04,0.69,1401,0.68,1435,0.67,call,350.00,278,776,330.0600,2020-08-04
SPY2020-09-04C351.002020-08-04,SPY,2020-09-04,0.60,23,0.59,2955,0.59,call,351.00,264,38,330.0600,2020-08-04
SPY2020-09-04C352.002020-08-04,SPY,2020-09-04,0.53,1993,0.52,180,0.50,call,352.00,2,117,330.0600,2020-08-04
SPY2020-09-04C353.002020-08-04,SPY,2020-09-04,0.46,269,0.45,6068,0.46,call,353.00,13,73,330.0600,2020-08-04
SPY2020-09-04C354.002020-08-04,SPY,2020-09-04,0.41,3384,0.39,7833,0.38,call,354.00,2,189,330.0600,2020-08-04
SPY2020-09-04C355.002020-08-04,SPY,2020-09-04,0.36,2171,0.35,1878,0.34,call,355.00,109,649,330.0600,2020-08-04
SPY2020-09-04C356.002020-08-04,SPY,2020-09-04,0.31,232,0.30,8461,0.30,call,356.00,1,12,330.0600,2020-08-04
SPY2020-09-04C357.002020-08-04,SPY,2020-09-04,0.28,3193,0.27,1618,0.30,call,357.00,0,39,330.0600,2020-08-04
SPY2020-09-04C358.002020-08-04,SPY,2020-09-04,0.24,234,0.23,8859,0,call,358.00,0,0,330.0600,2020-08-04
SPY2020-09-04C359.002020-08-04,SPY,2020-09-04,0.22,4443,0.21,234,0,call,359.00,0,0,330.0600,2020-08-04
SPY2020-09-04C360.002020-08-04,SPY,2020-09-04,0.19,1921,0.18,5615,0.19,call,360.00,24,199,330.0600,2020-08-04
SPY2020-09-04C361.002020-08-04,SPY,2020-09-04,0.17,3420,0.16,5871,0.17,call,361.00,1,0,330.0600,2020-08-04
SPY2020-09-04C365.002020-08-04,SPY,2020-09-04,0.11,5249,0.10,5441,0.11,call,365.00,0,420,330.0600,2020-08-04
SPY2020-09-04C370.002020-08-04,SPY,2020-09-04,0.07,10303,0.06,5760,0.06,call,370.00,2,531,330.0600,2020-08-04
SPY2020-09-04C375.002020-08-04,SPY,2020-09-04,0.05,14091,0.04,2366,0.04,call,375.00,2,33,330.0600,2020-08-04
SPY2020-09-04C380.002020-08-04,SPY,2020-09-04,0.03,3018,0.02,6580,0.04,call,380.00,0,50,330.0600,2020-08-04
SPY2020-09-04C385.002020-08-04,SPY,2020-09-04,0.02,2238,0.01,7093,0.05,call,385.00,0,873,330.0600,2020-08-04
SPY2020-09-04C390.002020-08-04,SPY,2020-09-04,0.02,9492,0.01,6663,0.01,call,390.00,0,11,330.0600,2020-08-04
SPY2020-09-04C395.002020-08-04,SPY,2020-09-04,0.01,400,0,0,0.02,call,395.00,16,747,330.0600,2020-08-04
SPY2020-09-04P165.002020-08-04,SPY,2020-09-04,0.04,5170,0.03,6390,0.04,put,165.00,22,10,330.0600,2020-08-04
SPY2020-09-04P170.002020-08-04,SPY,2020-09-04,0.05,13413,0.04,4109,0.09,put,170.00,0,2,330.0600,2020-08-04
SPY2020-09-04P175.002020-08-04,SPY,2020-09-04,0.05,5008,0.04,6330,0.06,put,175.00,0,5,330.0600,2020-08-04
SPY2020-09-04P180.002020-08-04,SPY,2020-09-04,0.06,5737,0.05,4240,0.09,put,180.00,0,20,330.0600,2020-08-04
SPY2020-09-04P185.002020-08-04,SPY,2020-09-04,0.07,13280,0.06,2685,0.12,put,185.00,0,29,330.0600,2020-08-04
SPY2020-09-04P190.002020-08-04,SPY,2020-09-04,0.07,3728,0.06,6328,0.06,put,190.00,2,1,330.0600,2020-08-04
SPY2020-09-04P195.002020-08-04,SPY,2020-09-04,0.08,4828,0.07,5808,0.09,put,195.00,3,1,330.0600,2020-08-04
SPY2020-09-04P200.002020-08-04,SPY,2020-09-04,0.09,4720,0.08,5450,0.11,put,200.00,0,1,330.0600,2020-08-04
SPY2020-09-04P205.002020-08-04,SPY,2020-09-04,0.10,3673,0.09,5787,0.10,put,205.00,1,2,330.0600,2020-08-04
SPY2020-09-04P210.002020-08-04,SPY,2020-09-04,0.11,2587,0.10,11582,0.16,put,210.00,0,3,330.0600,2020-08-04
SPY2020-09-04P215.002020-08-04,SPY,2020-09-04,0.12,1250,0.11,12135,0.13,put,215.00,0,441,330.0600,2020-08-04
SPY2020-09-04P220.002020-08-04,SPY,2020-09-04,0.14,7351,0.13,3570,0.14,put,220.00,11,22,330.0600,2020-08-04
SPY2020-09-04P225.002020-08-04,SPY,2020-09-04,0.15,1045,0.14,11415,0.14,put,225.00,1,28,330.0600,2020-08-04
SPY2020-09-04P230.002020-08-04,SPY,2020-09-04,0.17,3358,0.16,9759,0.18,put,230.00,0,35,330.0600,2020-08-04
SPY2020-09-04P235.002020-08-04,SPY,2020-09-04,0.19,3839,0.18,8550,0.31,put,235.00,0,13,330.0600,2020-08-04
SPY2020-09-04P240.002020-08-04,SPY,2020-09-04,0.22,10934,0.21,2385,0.23,put,240.00,0,54,330.0600,2020-08-04
SPY2020-09-04P245.002020-08-04,SPY,2020-09-04,0.24,260,0.23,7623,0.24,put,245.00,20,45,330.0600,2020-08-04
SPY2020-09-04P250.002020-08-04,SPY,2020-09-04,0.28,8220,0.27,260,0.28,put,250.00,12,521,330.0600,2020-08-04
SPY2020-09-04P255.002020-08-04,SPY,2020-09-04,0.31,2051,0.30,4209,0.37,put,255.00,0,61,330.0600,2020-08-04
SPY2020-09-04P260.002020-08-04,SPY,2020-09-04,0.36,6008,0.35,928,0.36,put,260.00,19,4199,330.0600,2020-08-04
SPY2020-09-04P265.002020-08-04,SPY,2020-09-04,0.41,1790,0.40,3790,0.43,put,265.00,17,2177,330.0600,2020-08-04
SPY2020-09-04P270.002020-08-04,SPY,2020-09-04,0.48,1338,0.47,5362,0.52,put,270.00,758,4090,330.0600,2020-08-04
SPY2020-09-04P275.002020-08-04,SPY,2020-09-04,0.57,435,0.56,5670,0.59,put,275.00,912,768,330.0600,2020-08-04
SPY2020-09-04P280.002020-08-04,SPY,2020-09-04,0.70,2150,0.69,221,2.06,put,280.00,156,2124,330.0600,2020-08-04
SPY2020-09-04P285.002020-08-04,SPY,2020-09-04,0.86,1239,0.85,1740,0.85,put,285.00,34,665,330.0600,2020-08-04
SPY2020-09-04P290.002020-08-04,SPY,2020-09-04,1.08,1183,1.07,1463,1.07,put,290.00,84,1126,330.0600,2020-08-04
SPY2020-09-04P291.002020-08-04,SPY,2020-09-04,1.14,2755,1.12,1675,1.18,put,291.00,18,72,330.0600,2020-08-04
SPY2020-09-04P292.002020-08-04,SPY,2020-09-04,1.19,1290,1.17,2856,1.23,put,292.00,60,438,330.0600,2020-08-04
SPY2020-09-04P293.002020-08-04,SPY,2020-09-04,1.25,2306,1.23,2011,1.26,put,293.00,6,327,330.0600,2020-08-04
SPY2020-09-04P294.002020-08-04,SPY,2020-09-04,1.31,1836,1.29,2619,1.48,put,294.00,0,279,330.0600,2020-08-04
SPY2020-09-04P295.002020-08-04,SPY,2020-09-04,1.37,1362,1.36,168,1.50,put,295.00,186,1711,330.0600,2020-08-04
SPY2020-09-04P296.002020-08-04,SPY,2020-09-04,1.44,1547,1.42,2541,1.47,put,296.00,4,253,330.0600,2020-08-04
SPY2020-09-04P297.002020-08-04,SPY,2020-09-04,1.51,1444,1.49,1881,1.74,put,297.00,0,297,330.0600,2020-08-04
SPY2020-09-04P298.002020-08-04,SPY,2020-09-04,1.58,280,1.57,1213,1.72,put,298.00,3,1495,330.0600,2020-08-04
SPY2020-09-04P299.002020-08-04,SPY,2020-09-04,1.66,1144,1.64,2379,1.80,put,299.00,2,283,330.0600,2020-08-04
SPY2020-09-04P300.002020-08-04,SPY,2020-09-04,1.74,251,1.73,836,1.73,put,300.00,118,2005,330.0600,2020-08-04
SPY2020-09-04P301.002020-08-04,SPY,2020-09-04,1.83,1814,1.81,1290,1.92,put,301.00,7,230,330.0600,2020-08-04
SPY2020-09-04P302.002020-08-04,SPY,2020-09-04,1.92,1650,1.90,1220,2.21,put,302.00,27,365,330.0600,2020-08-04
SPY2020-09-04P303.002020-08-04,SPY,2020-09-04,2.01,1160,1.99,2061,2.31,put,303.00,38,1375,330.0600,2020-08-04
SPY2020-09-04P304.002020-08-04,SPY,2020-09-04,2.11,1193,2.09,2235,2.21,put,304.00,7,490,330.0600,2020-08-04
SPY2020-09-04P305.002020-08-04,SPY,2020-09-04,2.21,161,2.19,3136,2.25,put,305.00,295,10144,330.0600,2020-08-04
SPY2020-09-04P306.002020-08-04,SPY,2020-09-04,2.32,1008,2.30,1600,2.32,put,306.00,9,422,330.0600,2020-08-04
SPY2020-09-04P307.002020-08-04,SPY,2020-09-04,2.44,1576,2.42,110,2.42,put,307.00,9,216,330.0600,2020-08-04
SPY2020-09-04P308.002020-08-04,SPY,2020-09-04,2.56,1627,2.53,1598,2.89,put,308.00,13,581,330.0600,2020-08-04
SPY2020-09-04P309.002020-08-04,SPY,2020-09-04,2.68,1098,2.66,990,2.70,put,309.00,9,137,330.0600,2020-08-04
SPY2020-09-04P310.002020-08-04,SPY,2020-09-04,2.81,992,2.79,891,2.93,put,310.00,93,651,330.0600,2020-08-04
SPY2020-09-04P311.002020-08-04,SPY,2020-09-04,2.95,1329,2.92,1418,3.16,put,311.00,8,367,330.0600,2020-08-04
SPY2020-09-04P312.002020-08-04,SPY,2020-09-04,3.09,816,3.07,90,3.48,put,312.00,38,4067,330.0600,2020-08-04
SPY2020-09-04P313.002020-08-04,SPY,2020-09-04,3.24,850,3.22,526,3.70,put,313.00,16,149,330.0600,2020-08-04
SPY2020-09-04P314.002020-08-04,SPY,2020-09-04,3.40,926,3.37,1060,3.85,put,314.00,6,466,330.0600,2020-08-04
SPY2020-09-04P315.002020-08-04,SPY,2020-09-04,3.57,1281,3.54,795,3.57,put,315.00,132,1019,330.0600,2020-08-04
SPY2020-09-04P316.002020-08-04,SPY,2020-09-04,3.74,914,3.71,920,3.77,put,316.00,118,522,330.0600,2020-08-04
SPY2020-09-04P317.002020-08-04,SPY,2020-09-04,3.92,530,3.89,981,4.12,put,317.00,246,371,330.0600,2020-08-04
SPY2020-09-04P318.002020-08-04,SPY,2020-09-04,4.12,983,4.09,70,4.61,put,318.00,39,716,330.0600,2020-08-04
SPY2020-09-04P319.002020-08-04,SPY,2020-09-04,4.32,857,4.29,70,4.52,put,319.00,16,72,330.0600,2020-08-04
SPY2020-09-04P320.002020-08-04,SPY,2020-09-04,4.53,350,4.50,570,4.52,put,320.00,62,339,330.0600,2020-08-04
SPY2020-09-04P321.002020-08-04,SPY,2020-09-04,4.75,84,4.72,429,4.80,put,321.00,44,135,330.0600,2020-08-04
SPY2020-09-04P322.002020-08-04,SPY,2020-09-04,4.99,84,4.96,93,5.21,put,322.00,6,239,330.0600,2020-08-04
SPY2020-09-04P323.002020-08-04,SPY,2020-09-04,5.24,84,5.21,208,5.53,put,323.00,11,796,330.0600,2020-08-04
SPY2020-09-04P324.002020-08-04,SPY,2020-09-04,5.51,75,5.47,234,5.50,put,324.00,188,364,330.0600,2020-08-04
SPY2020-09-04P325.002020-08-04,SPY,2020-09-04,5.79,75,5.75,522,5.70,put,325.00,105,2549,330.0600,2020-08-04
SPY2020-09-04P326.002020-08-04,SPY,2020-09-04,6.08,50,6.05,195,6.91,put,326.00,141,544,330.0600,2020-08-04
SPY2020-09-04P327.002020-08-04,SPY,2020-09-04,6.40,70,6.37,109,6.58,put,327.00,13,258,330.0600,2020-08-04
SPY2020-09-04P328.002020-08-04,SPY,2020-09-04,6.73,50,6.70,137,6.80,put,328.00,307,419,330.0600,2020-08-04
SPY2020-09-04P329.002020-08-04,SPY,2020-09-04,7.09,70,7.06,76,7.14,put,329.00,112,491,330.0600,2020-08-04
SPY2020-09-04P330.002020-08-04,SPY,2020-09-04,7.47,70,7.43,133,7.50,put,330.00,120,551,330.0600,2020-08-04
SPY2020-09-04P331.002020-08-04,SPY,2020-09-04,7.87,70,7.83,154,8.07,put,331.00,1,350,330.0600,2020-08-04
SPY2020-09-04P332.002020-08-04,SPY,2020-09-04,8.29,40,8.25,56,8.61,put,332.00,10,326,330.0600,2020-08-04
SPY2020-09-04P333.002020-08-04,SPY,2020-09-04,8.75,55,8.70,56,9.27,put,333.00,42,417,330.0600,2020-08-04
SPY2020-09-04P334.002020-08-04,SPY,2020-09-04,9.22,40,9.18,56,10.53,put,334.00,0,217,330.0600,2020-08-04
SPY2020-09-04P335.002020-08-04,SPY,2020-09-04,9.73,42,9.69,30,10.03,put,335.00,43,140,330.0600,2020-08-04
SPY2020-09-04P336.002020-08-04,SPY,2020-09-04,10.27,36,10.22,49,11.20,put,336.00,59,145,330.0600,2020-08-04
SPY2020-09-04P337.002020-08-04,SPY,2020-09-04,10.84,35,10.79,20,11.15,put,337.00,38,185,330.0600,2020-08-04
SPY2020-09-04P338.002020-08-04,SPY,2020-09-04,11.43,20,11.39,20,11.76,put,338.00,115,175,330.0600,2020-08-04
SPY2020-09-04P339.002020-08-04,SPY,2020-09-04,12.06,10,12.02,10,11.93,put,339.00,195,14,330.0600,2020-08-04
SPY2020-09-04P340.002020-08-04,SPY,2020-09-04,12.74,9,12.67,7,13.56,put,340.00,0,2,330.0600,2020-08-04
SPY2020-09-04P341.002020-08-04,SPY,2020-09-04,13.44,9,13.35,9,0,put,341.00,0,0,330.0600,2020-08-04
SPY2020-09-04P342.002020-08-04,SPY,2020-09-04,14.16,9,14.07,9,0,put,342.00,0,0,330.0600,2020-08-04
SPY2020-09-04P343.002020-08-04,SPY,2020-09-04,14.91,8,14.82,8,16.57,put,343.00,0,7,330.0600,2020-08-04
SPY2020-09-04P344.002020-08-04,SPY,2020-09-04,15.68,7,15.59,8,0,put,344.00,0,0,330.0600,2020-08-04
SPY2020-09-04P345.002020-08-04,SPY,2020-09-04,16.57,46,16.36,14,17.30,put,345.00,0,3,330.0600,2020-08-04
SPY2020-09-04P346.002020-08-04,SPY,2020-09-04,17.40,42,17.18,14,0,put,346.00,0,0,330.0600,2020-08-04
SPY2020-09-04P347.002020-08-04,SPY,2020-09-04,18.25,46,18.03,14,0,put,347.00,0,0,330.0600,2020-08-04
SPY2020-09-04P348.002020-08-04,SPY,2020-09-04,19.13,50,18.90,14,20.65,put,348.00,0,6,330.0600,2020-08-04
SPY2020-09-04P349.002020-08-04,SPY,2020-09-04,20.02,50,19.78,14,21.07,put,349.00,0,1,330.0600,2020-08-04
SPY2020-09-04P350.002020-08-04,SPY,2020-09-04,20.92,50,20.68,15,21.60,put,350.00,5,11,330.0600,2020-08-04
SPY2020-09-04P351.002020-08-04,SPY,2020-09-04,21.83,50,21.59,14,0,put,351.00,0,0,330.0600,2020-08-04
SPY2020-09-04P352.002020-08-04,SPY,2020-09-04,22.76,50,22.51,14,0,put,352.00,0,0,330.0600,2020-08-04
SPY2020-09-04P353.002020-08-04,SPY,2020-09-04,23.70,50,23.45,14,0,put,353.00,0,0,330.0600,2020-08-04
SPY2020-09-04P354.002020-08-04,SPY,2020-09-04,24.64,50,24.39,14,0,put,354.00,0,0,330.0600,2020-08-04
SPY2020-09-04P355.002020-08-04,SPY,2020-09-04,25.60,50,25.34,14,31.81,put,355.00,0,7,330.0600,2020-08-04
SPY2020-09-04P356.002020-08-04,SPY,2020-09-04,26.56,50,26.30,14,0,put,356.00,0,0,330.0600,2020-08-04
SPY2020-09-04P357.002020-08-04,SPY,2020-09-04,27.52,50,27.26,14,0,put,357.00,0,0,330.0600,2020-08-04
SPY2020-09-04P358.002020-08-04,SPY,2020-09-04,28.49,50,28.23,14,0,put,358.00,0,0,330.0600,2020-08-04
SPY2020-09-04P359.002020-08-04,SPY,2020-09-04,29.47,50,29.21,15,0,put,359.00,0,0,330.0600,2020-08-04
SPY2020-09-04P360.002020-08-04,SPY,2020-09-04,30.44,50,30.18,14,0,put,360.00,0,0,330.0600,2020-08-04
SPY2020-09-04P361.002020-08-04,SPY,2020-09-04,31.42,50,31.16,14,0,put,361.00,0,0,330.0600,2020-08-04
SPY2020-09-04P365.002020-08-04,SPY,2020-09-04,35.37,50,35.10,14,0,put,365.00,0,0,330.0600,2020-08-04
SPY2020-09-04P370.002020-08-04,SPY,2020-09-04,40.33,50,40.06,14,0,put,370.00,0,0,330.0600,2020-08-04
SPY2020-09-04P375.002020-08-04,SPY,2020-09-04,45.30,50,45.04,14,0,put,375.00,0,0,330.0600,2020-08-04
SPY2020-09-04P380.002020-08-04,SPY,2020-09-04,50.29,50,50.02,14,0,put,380.00,0,0,330.0600,2020-08-04
SPY2020-09-04P385.002020-08-04,SPY,2020-09-04,55.29,50,55.02,13,56.09,put,385.00,8,3,330.0600,2020-08-04
SPY2020-09-04P390.002020-08-04,SPY,2020-09-04,60.29,50,60.02,14,0,put,390.00,0,0,330.0600,2020-08-04
SPY2020-09-04P395.002020-08-04,SPY,2020-09-04,65.29,50,65.02,14,72.08,put,395.00,0,0,330.0600,2020-08-04
SPY2020-08-05C165.002020-08-04,SPY,2020-08-05,164.98,10,164.71,50,0,call,165.00,0,0,330.0600,2020-08-04
SPY2020-08-05C170.002020-08-04,SPY,2020-08-05,159.98,10,159.71,50,0,call,170.00,0,0,330.0600,2020-08-04
SPY2020-08-05C175.002020-08-04,SPY,2020-08-05,154.98,10,154.71,50,0,call,175.00,0,0,330.0600,2020-08-04
SPY2020-08-05C180.002020-08-04,SPY,2020-08-05,149.98,10,149.71,50,0,call,180.00,0,0,330.0600,2020-08-04
SPY2020-08-05C185.002020-08-04,SPY,2020-08-05,144.98,10,144.71,50,136.36,call,185.00,0,10,330.0600,2020-08-04
SPY2020-08-05C190.002020-08-04,SPY,2020-08-05,139.98,10,139.71,50,0,call,190.00,0,0,330.0600,2020-08-04
SPY2020-08-05C195.002020-08-04,SPY,2020-08-05,134.98,10,134.71,50,0,call,195.00,0,0,330.0600,2020-08-04
SPY2020-08-05C200.002020-08-04,SPY,2020-08-05,129.98,10,129.71,50,0,call,200.00,0,0,330.0600,2020-08-04
