Symbol,ExpirationDate,AskPrice,AskSize,BidPrice,BidSize,LastPrice,PutCall,StrikePrice,Volume,ImpliedVolatility,Exchange,Delta,Gamma,Vega,Rho,OpenInterest,UnderlyingPrice,DataDate
AAL,20170818,16.75,101,16.55,86,0.00,call,33.00,0,0.41906,OPRA,0.98761,0.00341,0.00725,0.06626,0,49.52,06-04-2017
AAL,20170818,15.85,303,15.55,109,16.25,call,34.00,2,0.43990,OPRA,0.97714,0.00548,0.01222,0.06716,38,49.52,06-04-2017
AAL,20170818,14.80,30,14.60,72,15.50,call,35.00,1,0.40863,OPRA,0.97614,0.00612,0.01268,0.06911,134,49.52,06-04-2017
AAL,20170818,13.85,70,13.65,72,13.31,call,36.00,0,0.41124,OPRA,0.96543,0.00828,0.01724,0.06999,216,49.52,06-04-2017
AAL,20170818,12.95,645,12.65,80,11.55,call,37.00,0,0.40560,OPRA,0.95460,0.01048,0.02151,0.07085,163,49.52,06-04-2017
AAL,20170818,12.15,713,11.70,78,10.45,call,38.00,0,0.42212,OPRA,0.93229,0.01380,0.02945,0.07039,207,49.52,06-04-2017
AAL,20170818,11.05,292,10.75,116,9.70,call,39.00,0,0.38050,OPRA,0.93135,0.01548,0.02978,0.07241,110,49.52,06-04-2017
AAL,20170818,10.25,272,9.85,31,9.96,call,40.00,4,0.39120,OPRA,0.90446,0.01932,0.03818,0.07144,8702,49.52,06-04-2017
AAL,20170818,9.15,1040,9.00,190,8.22,call,41.00,0,0.36303,OPRA,0.89353,0.02253,0.04132,0.07235,355,49.52,06-04-2017
AAL,20170818,8.25,808,8.10,550,7.22,call,42.00,0,0.35070,OPRA,0.87120,0.02669,0.04727,0.07195,645,49.52,06-04-2017
AAL,20170818,7.35,20,7.25,561,7.92,call,43.00,85,0.33937,OPRA,0.84417,0.03138,0.05376,0.07102,1646,49.52,06-04-2017
AAL,20170818,6.55,196,6.45,125,6.45,call,44.00,37,0.33625,OPRA,0.80755,0.03623,0.06147,0.06896,3158,49.52,06-04-2017
AAL,20170818,5.75,52,5.65,414,5.95,call,45.00,609,0.32716,OPRA,0.76954,0.04139,0.06830,0.06677,6521,49.52,06-04-2017
AAL,20170818,5.00,25,4.85,1025,5.30,call,46.00,120,0.31644,OPRA,0.72713,0.04679,0.07466,0.06407,2478,49.52,06-04-2017
AAL,20170818,4.35,1152,4.20,761,4.53,call,47.00,37,0.31621,OPRA,0.67525,0.05069,0.08080,0.06015,3242,49.52,06-04-2017
AAL,20170818,3.70,98,3.60,270,3.60,call,48.00,129,0.31237,OPRA,0.62157,0.05423,0.08538,0.05600,2153,49.52,06-04-2017
AAL,20170818,3.15,970,3.00,656,3.10,call,49.00,167,0.30800,OPRA,0.56526,0.05693,0.08837,0.05146,2445,49.52,06-04-2017
AAL,20170818,2.59,20,2.53,84,2.57,call,50.00,344,0.30404,OPRA,0.50720,0.05845,0.08955,0.04663,26102,49.52,06-04-2017
AAL,20170818,0.90,90,0.85,46,0.88,call,55.00,312,0.29290,OPRA,0.24064,0.04734,0.06997,0.02292,8807,49.52,06-04-2017
AAL,20170818,0.26,26,0.22,98,0.25,call,60.00,35,0.28999,OPRA,0.08467,0.02382,0.03497,0.00824,8283,49.52,06-04-2017
AAL,20170818,0.09,37,0.06,20,0.04,call,65.00,0,0.30412,OPRA,0.02975,0.00989,0.01527,0.00292,3448,49.52,06-04-2017
AAL,20170818,0.03,58,0.00,0,0.04,call,70.00,0,0.30031,OPRA,0.00707,0.00291,0.00446,0.00070,717,49.52,06-04-2017
AAL,20170818,0.02,316,0.00,0,0.04,call,75.00,0,0.33722,OPRA,0.00440,0.00170,0.00293,0.00044,275,49.52,06-04-2017
AAL,20170818,0.02,148,0.00,0,0.06,call,80.00,0,0.38314,OPRA,0.00393,0.00135,0.00265,0.00039,181,49.52,06-04-2017
AAL,20170818,0.02,589,0.00,0,0.06,call,85.00,0,0.42568,OPRA,0.00360,0.00112,0.00244,0.00035,19,49.52,06-04-2017
AAL,20170818,0.02,319,0.00,0,0.00,call,90.00,0,0.46517,OPRA,0.00333,0.00096,0.00228,0.00032,0,49.52,06-04-2017
AAL,20170818,0.02,336,0.00,0,0.01,put,25.00,0,0.56348,OPRA,-0.00246,0.00060,0.00173,-0.00025,763,49.52,06-04-2017
AAL,20170818,0.02,109,0.00,0,0.03,put,26.00,0,0.53346,OPRA,-0.00260,0.00067,0.00182,-0.00027,530,49.52,06-04-2017
AAL,20170818,0.03,164,0.00,0,0.03,put,27.00,0,0.52697,OPRA,-0.00382,0.00096,0.00257,-0.00039,400,49.52,06-04-2017
AAL,20170818,0.03,39,0.00,0,0.01,put,28.00,0,0.49797,OPRA,-0.00404,0.00107,0.00271,-0.00041,759,49.52,06-04-2017
AAL,20170818,0.04,77,0.00,0,0.04,put,29.00,0,0.48580,OPRA,-0.00539,0.00142,0.00349,-0.00055,256,49.52,06-04-2017
AAL,20170818,0.05,44,0.00,0,0.06,put,30.00,0,0.47024,OPRA,-0.00679,0.00179,0.00429,-0.00069,460,49.52,06-04-2017
AAL,20170818,0.08,877,0.03,109,0.05,put,31.00,0,0.49239,OPRA,-0.01320,0.00307,0.00765,-0.00135,584,49.52,06-04-2017
AAL,20170818,0.07,57,0.05,3,0.06,put,32.00,13,0.46889,OPRA,-0.01495,0.00358,0.00852,-0.00152,375,49.52,06-04-2017
AAL,20170818,0.08,20,0.07,49,0.08,put,33.00,0,0.45545,OPRA,-0.01875,0.00448,0.01034,-0.00190,599,49.52,06-04-2017
AAL,20170818,0.11,65,0.08,125,0.10,put,34.00,3,0.44337,OPRA,-0.02368,0.00561,0.01259,-0.00240,1277,49.52,06-04-2017
AAL,20170818,0.13,23,0.11,72,0.11,put,35.00,11,0.43156,OPRA,-0.02980,0.00698,0.01525,-0.00302,1200,49.52,06-04-2017
AAL,20170818,0.17,68,0.14,56,0.12,put,36.00,4,0.42209,OPRA,-0.03799,0.00872,0.01862,-0.00384,845,49.52,06-04-2017
AAL,20170818,0.22,134,0.17,47,0.17,put,37.00,63,0.41103,OPRA,-0.04745,0.01072,0.02228,-0.00479,829,49.52,06-04-2017
AAL,20170818,0.27,61,0.23,65,0.24,put,38.00,10,0.40226,OPRA,-0.05982,0.01316,0.02676,-0.00603,1526,49.52,06-04-2017
AAL,20170818,0.33,31,0.29,89,0.28,put,39.00,22,0.39096,OPRA,-0.07360,0.01590,0.03141,-0.00741,783,49.52,06-04-2017
AAL,20170818,0.40,5,0.37,73,0.37,put,40.00,58,0.38029,OPRA,-0.09038,0.01909,0.03665,-0.00908,4499,49.52,06-04-2017
AAL,20170818,0.50,32,0.47,37,0.47,put,41.00,207,0.37176,OPRA,-0.11150,0.02276,0.04271,-0.01118,2375,49.52,06-04-2017
AAL,20170818,0.62,157,0.58,50,0.55,put,42.00,15,0.36192,OPRA,-0.13561,0.02682,0.04897,-0.01356,3294,49.52,06-04-2017
AAL,20170818,0.76,131,0.73,34,0.68,put,43.00,363,0.35328,OPRA,-0.16448,0.03126,0.05568,-0.01641,1038,49.52,06-04-2017
AAL,20170818,0.95,103,0.87,217,0.81,put,44.00,66,0.34324,OPRA,-0.19704,0.03605,0.06235,-0.01958,898,49.52,06-04-2017
AAL,20170818,1.18,435,1.13,31,1.04,put,45.00,75,0.34025,OPRA,-0.23807,0.04057,0.06953,-0.02359,2431,49.52,06-04-2017
AAL,20170818,1.44,79,1.36,67,1.27,put,46.00,32,0.33132,OPRA,-0.28060,0.04538,0.07568,-0.02765,2626,49.52,06-04-2017
AAL,20170818,1.76,69,1.70,61,1.57,put,47.00,66,0.32774,OPRA,-0.32973,0.04931,0.08129,-0.03233,1536,49.52,06-04-2017
AAL,20170818,2.14,482,2.07,62,1.95,put,48.00,6,0.32345,OPRA,-0.38188,0.05265,0.08560,-0.03714,653,49.52,06-04-2017
AAL,20170818,2.56,50,2.47,40,2.26,put,49.00,4,0.31714,OPRA,-0.43651,0.05549,0.08841,-0.04201,388,49.52,06-04-2017
AAL,20170818,3.05,117,2.96,3,2.73,put,50.00,45,0.31371,OPRA,-0.49326,0.05687,0.08950,-0.04696,2275,49.52,06-04-2017
AAL,20170818,6.40,336,6.25,914,5.75,put,55.00,56,0.30549,OPRA,-0.75264,0.04660,0.07085,-0.06358,472,49.52,06-04-2017
AAL,20170818,10.80,61,10.55,197,10.85,put,60.00,0,0.30579,OPRA,-0.91002,0.02440,0.03621,-0.05490,132,49.52,06-04-2017
AAL,20170818,15.75,81,15.30,83,0.00,put,65.00,0,0.33348,OPRA,-0.96665,0.01040,0.01618,-0.03161,0,49.52,06-04-2017
AAL,20170818,22.20,66,20.00,48,0.00,put,70.00,0,0.59305,OPRA,-0.87724,0.01551,0.04554,-0.07820,0,49.52,06-04-2017
AAL,20170818,27.40,40,25.00,48,0.00,put,75.00,0,0.69704,OPRA,-0.87789,0.01313,0.04536,-0.08477,0,49.52,06-04-2017
AAL,20170818,32.40,26,29.95,48,37.05,put,80.00,0,0.76592,OPRA,-0.88832,0.01122,0.04259,-0.08808,0,49.52,06-04-2017
AAL,20170818,37.40,24,34.65,48,39.55,put,85.00,0,0.79539,OPRA,-0.90880,0.00935,0.03670,-0.08747,0,49.52,06-04-2017
AAL,20170818,40.60,24,40.30,48,42.20,put,90.00,0,0.69529,OPRA,-0.96517,0.00511,0.01693,-0.05592,0,49.52,06-04-2017
AAL,20171117,26.95,77,26.35,200,0.00,call,23.00,0,0.68287,OPRA,0.97183,0.00283,0.02162,0.09617,0,49.52,06-04-2017
AAL,20171117,27.30,61,25.05,48,0.00,call,24.00,0,0.73268,OPRA,0.95774,0.00368,0.03014,0.09655,0,49.52,06-04-2017
AAL,20171117,26.30,53,23.75,94,0.00,call,25.00,0,0.64308,OPRA,0.96458,0.00363,0.02611,0.10330,0,49.52,06-04-2017
AAL,20171117,25.35,55,23.10,98,0.00,call,26.00,0,0.67487,OPRA,0.95117,0.00449,0.03386,0.10394,0,49.52,06-04-2017
AAL,20171117,24.35,61,21.50,108,0.00,call,27.00,0,0.53727,OPRA,0.96936,0.00386,0.02319,0.11391,0,49.52,06-04-2017
AAL,20171117,23.35,61,20.90,123,0.00,call,28.00,0,0.57753,OPRA,0.95293,0.00509,0.03289,0.11388,0,49.52,06-04-2017
AAL,20171117,22.4,86,19.8,108,0.0,call,29.00,0,0.53869,OPRA,0.95263,0.00549,0.03306,0.11848,0,49.52,06-04-2017
AAL,20171117,21.25,61,19.15,94,0.00,call,30.00,0,0.53630,OPRA,0.94329,0.00636,0.03813,0.12049,0,49.52,06-04-2017
AAL,20171117,20.30,53,18.15,95,0.00,call,31.00,0,0.51250,OPRA,0.93886,0.00706,0.04046,0.12393,0,49.52,06-04-2017
AAL,20171117,19.55,86,17.15,96,0.00,call,32.00,0,0.51149,OPRA,0.92725,0.00809,0.04627,0.12532,0,49.52,06-04-2017
AAL,20171117,18.55,441,16.05,222,0.00,call,33.00,0,0.47132,OPRA,0.92711,0.00880,0.04634,0.13007,0,49.52,06-04-2017
AAL,20171117,16.55,525,15.85,48,9.40,call,34.00,0,0.42128,OPRA,0.93144,0.00939,0.04423,0.13605,5,49.52,06-04-2017
AAL,20171117,15.15,30,14.95,150,9.20,call,35.00,0,0.35887,OPRA,0.94289,0.00956,0.03839,0.14385,25,49.52,06-04-2017
AAL,20171117,15.05,478,14.00,48,8.20,call,36.00,0,0.42856,OPRA,0.89768,0.01247,0.05969,0.13614,180,49.52,06-04-2017
AAL,20171117,13.40,372,13.20,100,7.80,call,37.00,0,0.36196,OPRA,0.90996,0.01344,0.05437,0.14449,162,49.52,06-04-2017
AAL,20171117,12.50,762,12.30,557,8.60,call,38.00,0,0.35317,OPRA,0.89543,0.01537,0.06067,0.14536,305,49.52,06-04-2017
AAL,20171117,11.65,873,11.45,369,8.70,call,39.00,0,0.34984,OPRA,0.87607,0.01751,0.06845,0.14492,84,49.52,06-04-2017
AAL,20171117,10.80,711,10.65,116,10.39,call,40.00,0,0.34681,OPRA,0.85436,0.01974,0.07645,0.14384,557,49.52,06-04-2017
AAL,20171117,10.00,637,9.85,78,8.64,call,41.00,0,0.34376,OPRA,0.83050,0.02200,0.08444,0.14216,156,49.52,06-04-2017
AAL,20171117,9.25,1254,9.05,261,9.49,call,42.00,5,0.34048,OPRA,0.80460,0.02428,0.09227,0.13992,105,49.52,06-04-2017
AAL,20171117,8.45,492,8.30,299,8.25,call,43.00,0,0.33434,OPRA,0.77798,0.02666,0.09947,0.13751,146,49.52,06-04-2017
AAL,20171117,7.70,421,7.55,539,4.87,call,44.00,0,0.32809,OPRA,0.74915,0.02906,0.10637,0.13450,88,49.52,06-04-2017
AAL,20171117,7.05,1022,6.90,171,7.30,call,45.00,67,0.32820,OPRA,0.71570,0.03094,0.11329,0.12998,2594,49.52,06-04-2017
AAL,20171117,6.40,1154,6.25,90,6.72,call,46.00,4,0.32517,OPRA,0.68194,0.03285,0.11915,0.12539,1385,49.52,06-04-2017
AAL,20171117,5.75,839,5.60,674,5.90,call,47.00,50,0.31933,OPRA,0.64726,0.03484,0.12406,0.12059,602,49.52,06-04-2017
AAL,20171117,5.15,307,5.05,124,5.42,call,48.00,1,0.31675,OPRA,0.61052,0.03626,0.12809,0.11498,497,49.52,06-04-2017
AAL,20171117,4.60,302,4.50,400,4.86,call,49.00,20,0.31326,OPRA,0.57292,0.03750,0.13100,0.10906,829,49.52,06-04-2017
AAL,20171117,4.10,371,4.00,342,4.26,call,50.00,623,0.31079,OPRA,0.53475,0.03830,0.13272,0.10277,3548,49.52,06-04-2017
AAL,20171117,2.12,152,2.05,221,2.23,call,55.00,246,0.29783,OPRA,0.34734,0.03714,0.12340,0.06954,4421,49.52,06-04-2017
AAL,20171117,1.00,102,0.94,73,1.04,call,60.00,590,0.29016,OPRA,0.19689,0.02862,0.09277,0.04058,2402,49.52,06-04-2017
AAL,20171117,0.44,37,0.37,458,0.36,call,65.00,0,0.28385,OPRA,0.09781,0.01821,0.05787,0.02061,2077,49.52,06-04-2017
AAL,20171117,0.06,679,0.01,2,0.06,put,23.00,0,0.48799,OPRA,-0.00602,0.00105,0.00573,-0.00140,48,49.52,06-04-2017
AAL,20171117,0.07,244,0.01,1,0.13,put,24.00,0,0.47109,OPRA,-0.00703,0.00124,0.00658,-0.00162,38,49.52,06-04-2017
AAL,20171117,0.08,880,0.03,926,0.11,put,25.00,0,0.46636,OPRA,-0.00945,0.00163,0.00852,-0.00219,77,49.52,06-04-2017
AAL,20171117,0.10,810,0.05,371,0.15,put,26.00,0,0.46247,OPRA,-0.01258,0.00211,0.01092,-0.00291,76,49.52,06-04-2017
AAL,20171117,0.12,678,0.07,467,0.21,put,27.00,0,0.45444,OPRA,-0.01578,0.00261,0.01327,-0.00365,150,49.52,06-04-2017
AAL,20171117,0.14,44,0.10,525,0.22,put,28.00,0,0.44709,OPRA,-0.01971,0.00320,0.01604,-0.00456,30,49.52,06-04-2017
AAL,20171117,0.17,32,0.14,91,0.34,put,29.00,0,0.44235,OPRA,-0.02494,0.00395,0.01956,-0.00578,131,49.52,06-04-2017
AAL,20171117,0.21,33,0.17,182,0.38,put,30.00,0,0.43428,OPRA,-0.03031,0.00473,0.02301,-0.00702,216,49.52,06-04-2017
AAL,20171117,0.26,90,0.21,112,0.59,put,31.00,0,0.42768,OPRA,-0.03697,0.00566,0.02708,-0.00856,8,49.52,06-04-2017
AAL,20171117,0.31,206,0.25,297,0.40,put,32.00,0,0.41853,OPRA,-0.04388,0.00665,0.03112,-0.01015,546,49.52,06-04-2017
AAL,20171117,0.36,30,0.31,206,0.30,put,33.00,30,0.41029,OPRA,-0.05211,0.00778,0.03570,-0.01204,219,49.52,06-04-2017
AAL,20171117,0.43,55,0.37,513,0.50,put,34.00,0,0.40247,OPRA,-0.06166,0.00906,0.04075,-0.01423,385,49.52,06-04-2017
AAL,20171117,0.50,30,0.45,303,0.56,put,35.00,0,0.39467,OPRA,-0.07253,0.01048,0.04619,-0.01672,416,49.52,06-04-2017
AAL,20171117,0.60,55,0.54,425,0.55,put,36.00,4,0.38861,OPRA,-0.08562,0.01206,0.05236,-0.01972,888,49.52,06-04-2017
AAL,20171117,0.71,94,0.66,69,0.94,put,37.00,0,0.38351,OPRA,-0.10081,0.01380,0.05906,-0.02321,126,49.52,06-04-2017
AAL,20171117,0.82,55,0.76,539,0.84,put,38.00,0,0.37425,OPRA,-0.11577,0.01562,0.06523,-0.02658,115,49.52,06-04-2017
AAL,20171117,0.96,143,0.90,475,0.87,put,39.00,1,0.36803,OPRA,-0.13400,0.01760,0.07224,-0.03072,96,49.52,06-04-2017
AAL,20171117,1.12,375,1.07,132,1.15,put,40.00,0,0.36259,OPRA,-0.15460,0.01967,0.07953,-0.03540,726,49.52,06-04-2017
AAL,20171117,1.31,87,1.25,99,1.26,put,41.00,1,0.35696,OPRA,-0.17712,0.02183,0.08683,-0.04047,44,49.52,06-04-2017
AAL,20171117,1.53,128,1.46,138,1.39,put,42.00,1,0.35206,OPRA,-0.20209,0.02401,0.09414,-0.04608,113,49.52,06-04-2017
AAL,20171117,1.77,89,1.71,72,1.68,put,43.00,1,0.34754,OPRA,-0.22924,0.02617,0.10127,-0.05213,228,49.52,06-04-2017
AAL,20171117,2.04,60,1.98,72,2.09,put,44.00,0,0.34274,OPRA,-0.25826,0.02832,0.10798,-0.05851,584,49.52,06-04-2017
AAL,20171117,2.33,1,2.29,82,2.17,put,45.00,2,0.33798,OPRA,-0.28920,0.03038,0.11418,-0.06522,299,49.52,06-04-2017
AAL,20171117,2.70,127,2.64,26,2.48,put,46.00,2,0.33564,OPRA,-0.32253,0.03212,0.11982,-0.07251,268,49.52,06-04-2017
AAL,20171117,3.10,845,3.00,195,2.98,put,47.00,2,0.33212,OPRA,-0.35700,0.03377,0.12454,-0.07994,101,49.52,06-04-2017
AAL,20171117,3.50,211,3.40,259,3.24,put,48.00,25,0.32745,OPRA,-0.39264,0.03532,0.12830,-0.08727,183,49.52,06-04-2017
AAL,20171117,3.95,230,3.85,295,3.91,put,49.00,161,0.32398,OPRA,-0.42929,0.03648,0.13106,-0.09460,115,49.52,06-04-2017
AAL,20171117,4.45,357,4.35,156,4.24,put,50.00,4,0.32156,OPRA,-0.46650,0.03724,0.13268,-0.10185,132,49.52,06-04-2017
AAL,20171117,7.50,601,7.35,280,7.15,put,55.00,77,0.30905,OPRA,-0.65027,0.03634,0.12340,-0.13184,101,49.52,06-04-2017
AAL,20171117,11.40,493,11.20,477,10.80,put,60.00,1,0.30286,OPRA,-0.80002,0.02836,0.09295,-0.13908,1,49.52,06-04-2017
AAL,20171117,15.85,97,15.65,136,15.35,put,65.00,10,0.30091,OPRA,-0.90312,0.01778,0.05597,-0.11206,49,49.52,06-04-2017
AAL,20180119,42.00,53,38.15,10,33.10,call,10.00,0,1.26817,OPRA,0.98228,0.00088,0.01716,0.05363,0,49.52,06-04-2017
AAL,20180119,38.45,10,35.25,48,30.10,call,13.00,0,0.91893,OPRA,0.98655,0.00096,0.01356,0.07513,0,49.52,06-04-2017
AAL,20180119,36.35,16,33.65,31,33.40,call,15.00,0,0.90276,OPRA,0.97930,0.00141,0.01959,0.08448,3,49.52,06-04-2017
AAL,20180119,34.00,31,30.40,48,27.15,call,18.00,0,0.84460,OPRA,0.96855,0.00214,0.02780,0.09870,0,49.52,06-04-2017
AAL,20180119,30.00,69,29.40,83,29.15,call,20.00,0,0.43047,OPRA,0.99784,0.00040,0.00270,0.12333,250,49.52,06-04-2017
AAL,20180119,29.95,58,28.20,48,0.00,call,21.00,0,0.67788,OPRA,0.97007,0.00255,0.02670,0.11874,0,49.52,06-04-2017
AAL,20180119,29.15,71,27.30,31,0.00,call,22.00,0,0.69215,OPRA,0.96159,0.00307,0.03277,0.12145,0,49.52,06-04-2017
AAL,20180119,26.75,53,26.55,69,20.81,call,23.00,0,0.41934,OPRA,0.99378,0.00107,0.00693,0.14056,418,49.52,06-04-2017
AAL,20180119,27.20,53,25.35,48,0.00,call,24.00,0,0.63702,OPRA,0.95586,0.00373,0.03667,0.13191,0,49.52,06-04-2017
AAL,20180119,24.80,61,24.55,108,21.10,call,25.00,0,0.41244,OPRA,0.98873,0.00183,0.01167,0.15122,742,49.52,06-04-2017
AAL,20180119,24.30,71,23.55,48,0.00,call,26.00,0,0.45938,OPRA,0.97590,0.00314,0.02231,0.15279,0,49.52,06-04-2017
AAL,20180119,24.10,61,22.45,98,0.00,call,27.00,0,0.54272,OPRA,0.95007,0.00484,0.04049,0.14894,0,49.52,06-04-2017
AAL,20180119,22.10,71,21.70,108,20.97,call,28.00,0,0.39479,OPRA,0.97760,0.00344,0.02100,0.16600,713,49.52,06-04-2017
AAL,20180119,21.10,71,20.75,78,0.00,call,29.00,0,0.38110,OPRA,0.97449,0.00397,0.02342,0.17116,0,49.52,06-04-2017
AAL,20180119,20.20,114,19.80,86,20.40,call,30.00,10,0.38497,OPRA,0.96590,0.00501,0.02978,0.17433,8613,49.52,06-04-2017
AAL,20180119,20.35,108,18.75,31,0.00,call,31.00,0,0.48614,OPRA,0.92377,0.00751,0.05631,0.16422,0,49.52,06-04-2017
AAL,20180119,18.25,625,17.95,26,14.04,call,32.00,0,0.36664,OPRA,0.95331,0.00679,0.03843,0.18240,1,49.52,06-04-2017
AAL,20180119,17.30,338,17.10,130,17.52,call,33.00,2,0.36690,OPRA,0.94190,0.00807,0.04569,0.18456,4601,49.52,06-04-2017
AAL,20180119,16.50,759,16.05,189,0.00,call,34.00,0,0.35882,OPRA,0.93252,0.00927,0.05134,0.18750,0,49.52,06-04-2017
AAL,20180119,15.50,26,15.25,179,15.00,call,35.00,0,0.35359,OPRA,0.92063,0.01065,0.05811,0.18951,2967,49.52,06-04-2017
AAL,20180119,14.70,1030,14.45,525,10.85,call,36.00,0,0.36136,OPRA,0.90090,0.01230,0.06852,0.18848,30,49.52,06-04-2017
AAL,20180119,13.80,690,13.60,582,10.20,call,37.00,0,0.35446,OPRA,0.88660,0.01382,0.07551,0.18960,10,49.52,06-04-2017
AAL,20180119,12.95,148,12.80,261,12.67,call,38.00,0,0.35192,OPRA,0.86858,0.01544,0.08372,0.18925,1445,49.52,06-04-2017
AAL,20180119,12.20,513,12.00,72,11.10,call,39.00,0,0.35244,OPRA,0.84741,0.01706,0.09261,0.18762,173,49.52,06-04-2017
AAL,20180119,11.40,606,11.20,228,11.83,call,40.00,500,0.34765,OPRA,0.82736,0.01874,0.10034,0.18650,21209,49.52,06-04-2017
AAL,20180119,10.65,496,10.40,553,8.70,call,41.00,0,0.34324,OPRA,0.80553,0.02045,0.10805,0.18467,233,49.52,06-04-2017
AAL,20180119,9.85,452,9.70,178,10.00,call,42.00,5,0.33902,OPRA,0.78206,0.02215,0.11559,0.18217,26155,49.52,06-04-2017
AAL,20180119,9.10,255,9.00,61,8.79,call,43.00,0,0.33487,OPRA,0.75704,0.02383,0.12281,0.17903,42,49.52,06-04-2017
AAL,20180119,8.40,97,8.30,99,8.80,call,44.00,26,0.33067,OPRA,0.73056,0.02547,0.12960,0.17529,1351,49.52,06-04-2017
AAL,20180119,7.75,227,7.60,422,7.95,call,45.00,58,0.32634,OPRA,0.70273,0.02705,0.13585,0.17097,22039,49.52,06-04-2017
AAL,20180119,7.15,679,7.00,273,7.30,call,46.00,1,0.32539,OPRA,0.67284,0.02828,0.14158,0.16552,144,49.52,06-04-2017
AAL,20180119,6.55,735,6.40,417,6.96,call,47.00,1011,0.32225,OPRA,0.64258,0.02953,0.14639,0.15996,12784,49.52,06-04-2017
AAL,20180119,5.95,158,5.80,759,5.67,call,48.00,0,0.31713,OPRA,0.61154,0.03082,0.15033,0.15416,224,49.52,06-04-2017
AAL,20180119,5.45,601,5.30,556,5.63,call,49.00,4,0.31662,OPRA,0.57971,0.03149,0.15334,0.14747,24,49.52,06-04-2017
AAL,20180119,4.90,93,4.80,460,4.87,call,50.00,104,0.31245,OPRA,0.54731,0.03233,0.15538,0.14075,20575,49.52,06-04-2017
AAL,20180119,3.80,626,3.70,37,3.93,call,52.50,54,0.30709,OPRA,0.46655,0.03301,0.15594,0.12265,4400,49.52,06-04-2017
AAL,20180119,2.85,72,2.77,241,2.96,call,55.00,318,0.30000,OPRA,0.38689,0.03254,0.15019,0.10384,7952,49.52,06-04-2017
AAL,20180119,45.35,29,44.00,24,0.00,call,5.00,0,1.41235,OPRA,0.99556,0.00023,0.00512,0.02894,0,49.52,06-04-2017
AAL,20180119,1.54,36,1.47,69,1.54,call,60.00,172,0.29073,OPRA,0.24765,0.02773,0.12416,0.06864,41733,49.52,06-04-2017
AAL,20180119,0.79,115,0.70,169,0.80,call,65.00,450,0.28316,OPRA,0.14387,0.02041,0.08916,0.04090,6592,49.52,06-04-2017
AAL,20180119,0.39,200,0.30,201,0.37,call,70.00,3,0.27727,OPRA,0.07669,0.01323,0.05673,0.02224,4376,49.52,06-04-2017
AAL,20180119,0.17,168,0.13,91,0.11,call,75.00,0,0.27234,OPRA,0.03778,0.00769,0.03248,0.01114,1423,49.52,06-04-2017
AAL,20180119,0.11,375,0.04,755,0.07,call,80.00,5,0.27558,OPRA,0.02023,0.00452,0.01935,0.00602,3236,49.52,06-04-2017
AAL,20180119,0.07,198,0.01,673,0.03,call,85.00,0,0.28070,OPRA,0.01131,0.00269,0.01176,0.00338,81,49.52,06-04-2017
AAL,20180119,43.45,1,39.65,48,0.00,call,8.00,0,2.12345,OPRA,0.97320,0.00074,0.02431,0.02970,0,49.52,06-04-2017
AAL,20180119,0.04,65,0.00,0,0.02,call,90.00,0,0.28307,OPRA,0.00598,0.00152,0.00673,0.00180,215,49.52,06-04-2017
AAL,20180119,0.02,88,0.00,0,0.02,put,10.00,0,0.72924,OPRA,-0.00107,0.00012,0.00141,-0.00037,215,49.52,06-04-2017
AAL,20180119,0.02,612,0.00,0,0.01,put,13.00,0,0.61257,OPRA,-0.00129,0.00018,0.00168,-0.00043,577,49.52,06-04-2017
AAL,20180119,0.03,284,0.00,0,0.02,put,15.00,0,0.57241,OPRA,-0.00201,0.00028,0.00251,-0.00066,14703,49.52,06-04-2017
AAL,20180119,0.05,1,0.02,75,0.04,put,18.00,0,0.53853,OPRA,-0.00461,0.00064,0.00531,-0.00152,629,49.52,06-04-2017
AAL,20180119,0.07,94,0.02,90,0.14,put,20.00,0,0.50185,OPRA,-0.00623,0.00089,0.00694,-0.00204,3762,49.52,06-04-2017
AAL,20180119,0.08,74,0.04,341,0.00,put,21.00,0,0.49568,OPRA,-0.00818,0.00115,0.00882,-0.00267,0,49.52,06-04-2017
AAL,20180119,0.09,901,0.05,295,0.00,put,22.00,0,0.48132,OPRA,-0.00967,0.00137,0.01021,-0.00315,0,49.52,06-04-2017
AAL,20180119,0.11,864,0.06,652,0.10,put,23.00,0,0.47058,OPRA,-0.01178,0.00166,0.01211,-0.00383,3896,49.52,06-04-2017
AAL,20180119,0.13,315,0.08,696,0.11,put,24.00,1,0.46179,OPRA,-0.01448,0.00203,0.01448,-0.00471,157,49.52,06-04-2017
AAL,20180119,0.16,313,0.11,363,0.15,put,25.00,0,0.45689,OPRA,-0.01827,0.00250,0.01766,-0.00595,6198,49.52,06-04-2017
AAL,20180119,0.19,463,0.15,112,0.18,put,26.00,0,0.45140,OPRA,-0.02263,0.00304,0.02117,-0.00737,16,49.52,06-04-2017
AAL,20180119,0.23,97,0.17,283,0.22,put,27.00,0,0.44130,OPRA,-0.02668,0.00357,0.02430,-0.00868,92,49.52,06-04-2017
AAL,20180119,0.27,122,0.19,452,0.20,put,28.00,3,0.42980,OPRA,-0.03090,0.00414,0.02745,-0.01003,12777,49.52,06-04-2017
AAL,20180119,0.32,882,0.26,145,0.51,put,29.00,0,0.42687,OPRA,-0.03800,0.00494,0.03253,-0.01236,33,49.52,06-04-2017
